Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2180;0.031186544331284025;0.044374390049389992;0.36134170038398805;0.015274647381733801;0.031186544331284025;0.015148037863618295;0.044374390049389992;0.003879038905851501;2.293766177568882;0.78956509598251301
2185;0.028020020663867926;0.043798756113293195;0.39695956197433047;0.014868985276165736;0.028020020663867926;0.014898835022554477;0.043798756113293195;0.0037760198933137756;2.2640109594845308;0.76859592849113467
2190;0.025175038478247924;0.04321225638301885;0.435902884984396;0.014474696017524801;0.025175038478247924;0.014649760948937381;0.04321225638301885;0.0036758890466759321;2.2336940752871541;0.74821463728594517
2195;0.022618944253133252;0.042616256316815287;0.47847131668069531;0.014091426605210747;0.022618944253133252;0.014401072759184123;0.042616256316815287;0.003578556720460209;2.2028861071739039;0.72840297533669507
2200;0.018914635985091258;0.041356191298698081;0.55525885108972384;0.013950491190630602;0.018914635985091258;0.014045284828390597;0.041356191298698081;0.0035427657825284793;2.1377518142432743;0.72111785239019888
2205;0.016962272792359644;0.039074739415746074;0.58501228921944981;0.013085007610967453;0.016962272792359644;0.013246111872798455;0.039074739415746074;0.0033229738361753511;2.0198207923398401;0.67637995379456817
2210;0.015213221583144981;0.036902639880285443;0.61601202000164945;0.012263774927661333;0.015213221583144981;0.012485946885381438;0.036902639880285443;0.0031144195272156065;1.9075423262424527;0.63392943783738909
2215;0.013644530613868507;0.034830654738449485;0.64827008395519359;0.011482987450980158;0.013644530613868507;0.011761477396808554;0.034830654738449485;0.0029161363902268089;1.8004388948830865;0.59356958378897828
2220;0.012237600483713355;0.032854561949135143;0.68179270878890863;0.010740856529828089;0.012237600483713355;0.011071176975188585;0.032854561949135143;0.0027276701923211969;1.6982922558234406;0.55520793409932689
2225;0.010975749917476496;0.03097030852506074;0.71657932066956365;0.010035667882387075;0.010975749917476496;0.010413581006598907;0.03097030852506074;0.0025485855868945806;1.6008929052227976;0.51875587545682211
2230;0.0098440179433128307;0.029174003989297596;0.75262143592090824;0.0093657786263147899;0.0098440179433128307;0.0097872842791641955;0.029174003989297596;0.0023784653594369071;1.508039739598187;0.48412848527556795
2235;0.0088289864734470234;0.027461914079099085;0.78990142045957112;0.0087296144241766401;0.0088289864734470234;0.0091909386592009708;0.027461914079099085;0.0022169097026068273;1.419539730367654;0.45124438413929463
2240;0.0079186211834364906;0.02583045468787265;0.82839110301854424;0.0081256667397336651;0.0079186211834364906;0.0086232508559913948;0.02583045468787265;0.0020635355194584303;1.3352076107034254;0.42002559397554379
2245;0.007102128802634354;0.024276186036428764;0.86805022683168476;0.0075524902009056448;0.007102128802634354;0.0080829802718730293;0.024276186036428764;0.0019179757537584365;1.2548655742366821;0.39039740174402521
2250;0.0063698291231756819;0.022795807065000995;0.90882472294712136;0.0070087000653034715;0.0063698291231756819;0.007568936934441787;0.022795807065000995;0.0017798787463511427;1.1783429851742571;0.36228822842690361
