Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
61;0.98711525587820237;4.1023900156093678;0.57782890665892706;1.0488181715143272;782.67719758220983
62;0.59491899971186557;1.2089102402473502;0.57782890665892706;32.973593423454147;782.67719758220983
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;164.85227419893025;0.0;0.0
1;161.65171170300667;0.76537845053607978;8.9718459343075434
2;142.51831464818619;0.80891004932184352;3.8086131996157113
3;95.544659024004204;0.87800606011925608;-0.48515419273573146
4;21.372541536963826;0.95386606638918647;-1.2261150618112593
5;5.153484585481551;0.97659358376180949;-4.6767483192808079
